strike,expiry,moneyness,time_to_expiry,bid,ask,impliedVolatility,openInterest,volume,option_type
5900.0,2026-07-10,0.7862630414009475,0.0027397260273972603,0.0,0.05,0.7539087109375,1662.0,26.0,put
5950.0,2026-07-10,0.7929262875145149,0.0027397260273972603,0.0,0.05,0.7304714453125,708.0,2.0,put
6000.0,2026-07-10,0.7995895336280822,0.0027397260273972603,0.0,0.1,0.7402369726562499,3291.0,127.0,put
6025.0,2026-07-10,0.8029211566848659,0.0027397260273972603,0.0,0.1,0.726565234375,279.0,,put
6050.0,2026-07-10,0.8062527797416496,0.0027397260273972603,0.0,0.1,0.7148466015625,47930.0,407.0,put
6075.0,2026-07-10,0.8095844027984332,0.0027397260273972603,0.0,0.1,0.70117486328125,240.0,,put
6100.0,2026-07-10,0.8129160258552169,0.0027397260273972603,0.0,0.1,0.6875031250000001,7038.0,118.0,put
6125.0,2026-07-10,0.8162476489120005,0.0027397260273972603,0.0,0.1,0.6757844921875001,34.0,,put
6150.0,2026-07-10,0.8195792719687842,0.0027397260273972603,0.0,0.1,0.6621127539062501,48074.0,14.0,put
6175.0,2026-07-10,0.8229108950255679,0.0027397260273972603,0.0,0.1,0.65039412109375,166.0,2.0,put
6200.0,2026-07-10,0.8262425180823516,0.0027397260273972603,0.0,0.1,0.63867548828125,3181.0,11.0,put
6225.0,2026-07-10,0.8295741411391353,0.0027397260273972603,0.0,0.1,0.6250037500000001,114.0,2.0,put
6250.0,2026-07-10,0.832905764195919,0.0027397260273972603,0.0,0.1,0.6132851171875001,2155.0,1.0,put
6275.0,2026-07-10,0.8362373872527026,0.0027397260273972603,0.0,0.1,0.5996133789062501,5402.0,10.0,put
6300.0,2026-07-10,0.8395690103094863,0.0027397260273972603,0.0,0.1,0.58789474609375,1992.0,3.0,put
6325.0,2026-07-10,0.84290063336627,0.0027397260273972603,0.0,0.1,0.57617611328125,229.0,204.0,put
6350.0,2026-07-10,0.8462322564230537,0.0027397260273972603,0.05,0.1,0.5810588769531251,2672.0,5.0,put
6375.0,2026-07-10,0.8495638794798374,0.0027397260273972603,0.05,0.1,0.56836369140625,596.0,20.0,put
6400.0,2026-07-10,0.852895502536621,0.0027397260273972603,0.05,0.15,0.56836369140625,2320.0,40.0,put
6425.0,2026-07-10,0.8562271255934046,0.0027397260273972603,0.05,0.15,0.5556685058593751,264.0,108.0,put
6450.0,2026-07-10,0.8595587486501883,0.0027397260273972603,0.05,0.15,0.5429733203125001,747.0,14.0,put
6475.0,2026-07-10,0.862890371706972,0.0027397260273972603,0.05,0.15,0.5302781347656251,544.0,10.0,put
6500.0,2026-07-10,0.8662219947637557,0.0027397260273972603,0.05,0.15,0.51758294921875,5178.0,3.0,put
6525.0,2026-07-10,0.8695536178205394,0.0027397260273972603,0.05,0.15,0.5043994873046875,1224.0,1000.0,put
6550.0,2026-07-10,0.8728852408773231,0.0027397260273972603,0.05,0.15,0.5092822509765625,828.0,501.0,put
6575.0,2026-07-10,0.8762168639341067,0.0027397260273972603,0.05,0.15,0.49609878906250005,284.0,100.0,put
6580.0,2026-07-10,0.8768831885454634,0.0027397260273972603,0.05,0.15,0.4936574072265626,11.0,,put
6590.0,2026-07-10,0.8782158377681769,0.0027397260273972603,0.05,0.15,0.48828636718750007,22.0,,put
6600.0,2026-07-10,0.8795484869908904,0.0027397260273972603,0.1,0.15,0.48291532714843755,1701.0,16.0,put
6610.0,2026-07-10,0.8808811362136039,0.0027397260273972603,0.1,0.15,0.477544287109375,12.0,5.0,put
6620.0,2026-07-10,0.8822137854363173,0.0027397260273972603,0.1,0.15,0.4726615234375,2.0,5.0,put
6625.0,2026-07-10,0.8828801100476741,0.0027397260273972603,0.1,0.15,0.46973186523437505,209.0,3.0,put
6630.0,2026-07-10,0.8835464346590308,0.0027397260273972603,0.1,0.15,0.4672904833984375,11.0,2.0,put
6640.0,2026-07-10,0.8848790838817443,0.0027397260273972603,0.1,0.2,0.47461462890625,8.0,,put
6650.0,2026-07-10,0.8862117331044578,0.0027397260273972603,0.1,0.2,0.46924358886718753,2625.0,10.0,put
6660.0,2026-07-10,0.8875443823271713,0.0027397260273972603,0.1,0.2,0.463872548828125,4.0,1.0,put
6670.0,2026-07-10,0.8888770315498847,0.0027397260273972603,0.1,0.2,0.4585015087890626,14.0,1.0,put
6675.0,2026-07-10,0.8895433561612415,0.0027397260273972603,0.1,0.2,0.45606012695312503,331.0,1.0,put
6680.0,2026-07-10,0.8902096807725982,0.0027397260273972603,0.1,0.2,0.45313046875,13.0,2.0,put
6690.0,2026-07-10,0.8915423299953117,0.0027397260273972603,0.1,0.2,0.44775942871093743,13.0,2.0,put
6700.0,2026-07-10,0.8928749792180252,0.0027397260273972603,0.1,0.2,0.4426325268554688,2257.0,21.0,put
6710.0,2026-07-10,0.8942076284407386,0.0027397260273972603,0.1,0.2,0.437505625,91.0,20.0,put
6720.0,2026-07-10,0.895540277663452,0.0027397260273972603,0.15,0.2,0.4321345849609375,54.0,15.0,put
6725.0,2026-07-10,0.8962066022748088,0.0027397260273972603,0.1,0.2,0.4292049267578125,222.0,10.0,put
6730.0,2026-07-10,0.8968729268861655,0.0027397260273972603,0.15,0.2,0.42676354492187507,370.0,387.0,put
6740.0,2026-07-10,0.898205576108879,0.0027397260273972603,0.1,0.2,0.42139250488281255,202.0,220.0,put
6750.0,2026-07-10,0.8995382253315924,0.0027397260273972603,0.15,0.2,0.41602146484374997,1864.0,2.0,put
6760.0,2026-07-10,0.9008708745543059,0.0027397260273972603,0.15,0.25,0.41992767578125,71.0,71.0,put
6770.0,2026-07-10,0.9022035237770194,0.0027397260273972603,0.15,0.25,0.4145566357421875,92.0,24.0,put
6775.0,2026-07-10,0.9028698483883761,0.0027397260273972603,0.15,0.25,0.4118711157226562,1980.0,5.0,put
6780.0,2026-07-10,0.9035361729997329,0.0027397260273972603,0.15,0.25,0.40918559570312496,39.0,1.0,put
6790.0,2026-07-10,0.9048688222224464,0.0027397260273972603,0.15,0.25,0.40381455566406255,22.0,2.0,put
6800.0,2026-07-10,0.9062014714451598,0.0027397260273972603,0.2,0.25,0.398443515625,5694.0,23.0,put
6810.0,2026-07-10,0.9075341206678733,0.0027397260273972603,0.15,0.25,0.3930724755859375,3116.0,5.0,put
6820.0,2026-07-10,0.9088667698905868,0.0027397260273972603,0.15,0.25,0.387701435546875,3190.0,35.0,put
6825.0,2026-07-10,0.9095330945019435,0.0027397260273972603,0.15,0.25,0.38477177734374995,482.0,122.0,put
6830.0,2026-07-10,0.9101994191133003,0.0027397260273972603,0.15,0.25,0.38233039550781245,3303.0,1.0,put
6840.0,2026-07-10,0.9115320683360137,0.0027397260273972603,0.15,0.25,0.37695935546875,136.0,68.0,put
6850.0,2026-07-10,0.9128647175587272,0.0027397260273972603,0.15,0.25,0.3715883154296875,1764.0,21.0,put
6860.0,2026-07-10,0.9141973667814407,0.0027397260273972603,0.2,0.3,0.37305314453125,169.0,7.0,put
6870.0,2026-07-10,0.9155300160041541,0.0027397260273972603,0.2,0.3,0.3676821044921875,275.0,36.0,put
6875.0,2026-07-10,0.9161963406155108,0.0027397260273972603,0.2,0.3,0.36475244628906256,204.0,1.0,put
6880.0,2026-07-10,0.9168626652268675,0.0027397260273972603,0.2,0.3,0.36206692626953124,172.0,1.0,put
6890.0,2026-07-10,0.918195314449581,0.0027397260273972603,0.2,0.3,0.3566958862304687,313.0,18.0,put
6900.0,2026-07-10,0.9195279636722945,0.0027397260273972603,0.2,0.3,0.3513248461914062,2288.0,687.0,put
6910.0,2026-07-10,0.920860612895008,0.0027397260273972603,0.2,0.35,0.35156898437499995,3209.0,6.0,put
6920.0,2026-07-10,0.9221932621177215,0.0027397260273972603,0.25,0.35,0.3459538061523437,3283.0,6.0,put
6925.0,2026-07-10,0.9228595867290782,0.0027397260273972603,0.25,0.35,0.34326828613281246,283.0,60.0,put
6930.0,2026-07-10,0.9235259113404349,0.0027397260273972603,0.25,0.35,0.3404606970214844,127.0,2.0,put
6940.0,2026-07-10,0.9248585605631484,0.0027397260273972603,0.3,0.35,0.334967587890625,4020.0,7.0,put
6950.0,2026-07-10,0.9261912097858619,0.0027397260273972603,0.25,0.4,0.3343572424316406,1746.0,53.0,put
6960.0,2026-07-10,0.9275238590085754,0.0027397260273972603,0.3,0.4,0.32874206420898433,221.0,4.0,put
6970.0,2026-07-10,0.9288565082312888,0.0027397260273972603,0.3,0.4,0.323126885986328,241.0,4.0,put
6975.0,2026-07-10,0.9295228328426456,0.0027397260273972603,0.35,0.4,0.32031929687499994,1375.0,55.0,put
6980.0,2026-07-10,0.9301891574540023,0.0027397260273972603,0.3,0.45,0.3217841259765625,1468.0,7.0,put
6990.0,2026-07-10,0.9315218066767158,0.0027397260273972603,0.35,0.45,0.3161689477539062,303.0,10.0,put
7000.0,2026-07-10,0.9328544558994293,0.0027397260273972603,0.4,0.45,0.31055376953124997,5531.0,4.0,put
7010.0,2026-07-10,0.9341871051221426,0.0027397260273972603,0.4,0.5,0.3087227331542969,145.0,6.0,put
7020.0,2026-07-10,0.9355197543448561,0.0027397260273972603,0.45,0.5,0.30298548583984375,151.0,2.0,put
7025.0,2026-07-10,0.9361860789562129,0.0027397260273972603,0.4,0.5,0.30005582763671873,3219.0,38.0,put
7030.0,2026-07-10,0.9368524035675696,0.0027397260273972603,0.45,0.55,0.3006661730957031,285.0,12.0,put
7035.0,2026-07-10,0.9375187281789263,0.0027397260273972603,0.45,0.55,0.297736514892578,68.0,,put
7040.0,2026-07-10,0.9381850527902831,0.0027397260273972603,0.45,0.6,0.2981027221679687,215.0,10.0,put
7045.0,2026-07-10,0.9388513774016398,0.0027397260273972603,0.5,0.6,0.2951730639648437,13.0,,put
7050.0,2026-07-10,0.9395177020129966,0.0027397260273972603,0.5,0.6,0.29224340576171864,4020.0,1.0,put
7055.0,2026-07-10,0.9401840266243533,0.0027397260273972603,0.5,0.6,0.2893137475585937,108.0,16.0,put
7060.0,2026-07-10,0.94085035123571,0.0027397260273972603,0.55,0.65,0.2893137475585937,2206.0,3.0,put
7065.0,2026-07-10,0.9415166758470668,0.0027397260273972603,0.55,0.7,0.2890696093749999,4.0,,put
7070.0,2026-07-10,0.9421830004584235,0.0027397260273972603,0.6,0.7,0.28613995117187496,259.0,12.0,put
7075.0,2026-07-10,0.9428493250697803,0.0027397260273972603,0.6,0.7,0.28314925842285155,552.0,5.0,put
7080.0,2026-07-10,0.943515649681137,0.0027397260273972603,0.6,0.7,0.280158565673828,215.0,78.0,put
7085.0,2026-07-10,0.9441819742924937,0.0027397260273972603,0.65,0.75,0.27973132385253896,48.0,1.0,put
7090.0,2026-07-10,0.9448482989038505,0.0027397260273972603,0.65,0.75,0.27674063110351554,477.0,1.0,put
7095.0,2026-07-10,0.9455146235152072,0.0027397260273972603,0.75,0.85,0.27838856384277344,88.0,1.0,put
7100.0,2026-07-10,0.946180948126564,0.0027397260273972603,0.7,0.8,0.27307855834960937,2409.0,139.0,put
7105.0,2026-07-10,0.9468472727379207,0.0027397260273972603,0.75,0.9,0.274421318359375,40.0,5.0,put
7110.0,2026-07-10,0.9475135973492774,0.0027397260273972603,0.8,0.9,0.27136959106445313,409.0,83.0,put
7115.0,2026-07-10,0.9481799219606342,0.0027397260273972603,0.8,0.9,0.2683178637695312,49.0,5.0,put
7120.0,2026-07-10,0.9488462465719909,0.0027397260273972603,0.85,1.0,0.26923338195800783,748.0,5.0,put
7125.0,2026-07-10,0.9495125711833476,0.0027397260273972603,0.95,1.05,0.2679516564941406,1169.0,1.0,put
7130.0,2026-07-10,0.9501788957947044,0.0027397260273972603,0.9,1.05,0.26483889465332033,389.0,2.0,put
7135.0,2026-07-10,0.9508452204060611,0.0027397260273972603,1.0,1.1,0.2634961346435547,339.0,25.0,put
7140.0,2026-07-10,0.9515115450174179,0.0027397260273972603,1.0,1.15,0.2620923400878906,600.0,157.0,put
7145.0,2026-07-10,0.9521778696287746,0.0027397260273972603,1.05,1.15,0.25891854370117195,135.0,1.0,put
7150.0,2026-07-10,0.9528441942401313,0.0027397260273972603,1.1,1.2,0.25739268005371096,2148.0,29.0,put
7155.0,2026-07-10,0.9535105188514881,0.0027397260273972603,1.15,1.25,0.2557447473144532,97.0,13.0,put
7160.0,2026-07-10,0.9541768434628447,0.0027397260273972603,1.2,1.3,0.2540968145751954,553.0,1.0,put
7165.0,2026-07-10,0.9548431680742014,0.0027397260273972603,1.25,1.35,0.2523268127441406,288.0,18.0,put
7170.0,2026-07-10,0.9555094926855582,0.0027397260273972603,1.35,1.5,0.25324233093261717,1450.0,75.0,put
7175.0,2026-07-10,0.9561758172969149,0.0027397260273972603,1.4,1.5,0.2500075,1150.0,300.0,put
7180.0,2026-07-10,0.9568421419082717,0.0027397260273972603,1.5,1.6,0.24927508544921873,697.0,3.0,put
7185.0,2026-07-10,0.9575084665196284,0.0027397260273972603,1.5,1.6,0.24597921997070313,162.0,54.0,put
7190.0,2026-07-10,0.9581747911309851,0.0027397260273972603,1.65,1.75,0.2462843927001953,680.0,3.0,put
7195.0,2026-07-10,0.9588411157423419,0.0027397260273972603,1.65,1.8,0.24408714904785156,231.0,8.0,put
7200.0,2026-07-10,0.9595074403536986,0.0027397260273972603,1.75,1.85,0.24182887084960938,5059.0,131.0,put
7205.0,2026-07-10,0.9601737649650554,0.0027397260273972603,1.9,2.0,0.24164576721191405,300.0,2.0,put
7210.0,2026-07-10,0.9608400895764121,0.0027397260273972603,1.95,2.05,0.23926541992187497,376.0,324.0,put
7215.0,2026-07-10,0.9615064141877688,0.0027397260273972603,2.15,2.3,0.24073024902343748,125.0,7.0,put
7220.0,2026-07-10,0.9621727387991256,0.0027397260273972603,2.25,2.4,0.23908231628417967,696.0,5.0,put
7225.0,2026-07-10,0.9628390634104823,0.0027397260273972603,2.4,2.5,0.23734283172607418,2893.0,35.0,put
7230.0,2026-07-10,0.963505388021839,0.0027397260273972603,2.55,2.65,0.2363662789916992,829.0,6.0,put
7235.0,2026-07-10,0.9641717126331958,0.0027397260273972603,2.7,2.8,0.23526765716552733,2057.0,5.0,put
7240.0,2026-07-10,0.9648380372445525,0.0027397260273972603,2.85,2.95,0.23401644897460935,1078.0,6.0,put
7245.0,2026-07-10,0.9655043618559093,0.0027397260273972603,2.9,3.0,0.23114782531738282,354.0,5.0,put
7250.0,2026-07-10,0.966170686467266,0.0027397260273972603,3.2,3.4,0.23329929306030273,3366.0,176.0,put
7255.0,2026-07-10,0.9668370110786227,0.0027397260273972603,3.2,3.4,0.22956092712402343,651.0,26.0,put
7260.0,2026-07-10,0.9675033356899795,0.0027397260273972603,3.4,3.6,0.22852333984375,716.0,16.0,put
7265.0,2026-07-10,0.9681696603013362,0.0027397260273972603,3.8,4.0,0.2298966171264648,481.0,5.0,put
7270.0,2026-07-10,0.968835984912693,0.0027397260273972603,4.0,4.2,0.22847756393432617,2653.0,58.0,put
7275.0,2026-07-10,0.9695023095240497,0.0027397260273972603,4.1,4.3,0.2257767852783203,2513.0,24.0,put
7280.0,2026-07-10,0.9701686341354064,0.0027397260273972603,4.5,4.8,0.22751626983642576,927.0,29.0,put
7285.0,2026-07-10,0.9708349587467632,0.0027397260273972603,4.7,4.9,0.22460187026977535,602.0,26.0,put
7290.0,2026-07-10,0.9715012833581199,0.0027397260273972603,5.0,5.2,0.22373212799072262,1107.0,19.0,put
7295.0,2026-07-10,0.9721676079694767,0.0027397260273972603,5.3,5.6,0.22368635208129878,404.0,10.0,put
7300.0,2026-07-10,0.9728339325808334,0.0027397260273972603,5.6,5.8,0.22150436706542967,3420.0,190.0,put
7305.0,2026-07-10,0.97350025719219,0.0027397260273972603,6.0,6.2,0.2210771252441406,876.0,3.0,put
7310.0,2026-07-10,0.9741665818035468,0.0027397260273972603,6.5,6.7,0.22130600479125978,1085.0,14.0,put
7315.0,2026-07-10,0.9748329064149035,0.0027397260273972603,6.9,7.1,0.220436262512207,498.0,9.0,put
7320.0,2026-07-10,0.9754992310262602,0.0027397260273972603,7.4,7.6,0.22019212432861324,586.0,12.0,put
7325.0,2026-07-10,0.976165555637617,0.0027397260273972603,7.7,7.9,0.21816272567749018,1466.0,31.0,put
7330.0,2026-07-10,0.9768318802489737,0.0027397260273972603,8.3,8.5,0.2183000534057617,1828.0,18.0,put
7335.0,2026-07-10,0.9774982048603305,0.0027397260273972603,8.6,8.8,0.2159807406616211,749.0,131.0,put
7340.0,2026-07-10,0.9781645294716872,0.0027397260273972603,9.1,9.3,0.21498892929077146,1498.0,41.0,put
7345.0,2026-07-10,0.9788308540830439,0.0027397260273972603,9.7,10.0,0.21517966224670412,987.0,17.0,put
7350.0,2026-07-10,0.9794971786944007,0.0027397260273972603,10.4,10.7,0.21509573974609375,4524.0,171.0,put
7355.0,2026-07-10,0.9801635033057574,0.0027397260273972603,11.1,11.4,0.21477530838012693,380.0,21.0,put
7360.0,2026-07-10,0.9808298279171141,0.0027397260273972603,11.8,12.1,0.2142183681488037,946.0,103.0,put
7365.0,2026-07-10,0.9814961525284709,0.0027397260273972603,12.4,12.7,0.21285272018432616,502.0,43.0,put
7370.0,2026-07-10,0.9821624771398276,0.0027397260273972603,13.2,13.5,0.21247125427246094,779.0,418.0,put
7375.0,2026-07-10,0.9828288017511844,0.0027397260273972603,13.9,14.2,0.2112887099456787,1303.0,185.0,put
7380.0,2026-07-10,0.9834951263625411,0.0027397260273972603,14.7,15.0,0.2104723728942871,1233.0,171.0,put
7385.0,2026-07-10,0.9841614509738978,0.0027397260273972603,15.7,16.0,0.21048763153076172,830.0,47.0,put
7390.0,2026-07-10,0.9848277755852546,0.0027397260273972603,16.4,16.8,0.2092364233398437,732.0,68.0,put
7395.0,2026-07-10,0.9854941001966113,0.0027397260273972603,17.1,17.4,0.2067721535491943,1210.0,20.0,put
7400.0,2026-07-10,0.9861604248079681,0.0027397260273972603,18.1,18.4,0.206138920135498,4366.0,754.0,put
7405.0,2026-07-10,0.9868267494193248,0.0027397260273972603,19.4,19.8,0.20717650741577143,1004.0,25.0,put
7410.0,2026-07-10,0.9874930740306815,0.0027397260273972603,20.2,20.5,0.2046512030792236,994.0,28.0,put
7415.0,2026-07-10,0.9881593986420383,0.0027397260273972603,21.7,22.1,0.20607025627136227,956.0,10.0,put
7420.0,2026-07-10,0.988825723253395,0.0027397260273972603,23.1,23.5,0.20627624786376947,702.0,48.0,put
7425.0,2026-07-10,0.9894920478647518,0.0027397260273972603,24.3,24.7,0.20533021240234373,2473.0,151.0,put
7430.0,2026-07-10,0.9901583724761085,0.0027397260273972603,25.7,26.1,0.20502503967285152,1374.0,164.0,put
7435.0,2026-07-10,0.9908246970874652,0.0027397260273972603,26.7,27.1,0.20278202011108393,419.0,28.0,put
7440.0,2026-07-10,0.991491021698822,0.0027397260273972603,28.6,29.1,0.20447572875976558,950.0,102.0,put
7445.0,2026-07-10,0.9921573463101787,0.0027397260273972603,30.4,30.8,0.204635944442749,1639.0,252.0,put
7450.0,2026-07-10,0.9928236709215355,0.0027397260273972603,32.2,32.6,0.20491822921752928,5221.0,261.0,put
7455.0,2026-07-10,0.9934899955328921,0.0027397260273972603,33.8,34.3,0.204536763305664,1001.0,79.0,put
7460.0,2026-07-10,0.9941563201442488,0.0027397260273972603,35.9,36.4,0.2054599108123779,826.0,90.0,put
7465.0,2026-07-10,0.9948226447556056,0.0027397260273972603,37.8,38.3,0.20533021240234373,389.0,6.0,put
7470.0,2026-07-10,0.9954889693669623,0.0027397260273972603,39.3,39.8,0.20341525352478027,1613.0,27.0,put
7475.0,2026-07-10,0.996155293978319,0.0027397260273972603,41.8,42.3,0.20504029830932613,1562.0,73.0,put
7480.0,2026-07-10,0.9968216185896758,0.0027397260273972603,44.7,45.1,0.20749693878173825,922.0,74.0,put
7485.0,2026-07-10,0.9974879432010325,0.0027397260273972603,47.3,47.7,0.2089236212921142,690.0,77.0,put
7490.0,2026-07-10,0.9981542678123893,0.0027397260273972603,49.2,49.7,0.20784788742065424,645.0,29.0,put
7495.0,2026-07-10,0.998820592423746,0.0027397260273972603,52.9,53.4,0.21280694427490232,387.0,53.0,put
7500.0,2026-07-10,0.9994869170351027,0.0027397260273972603,55.8,56.3,0.21453117019653317,3680.0,265.0,put
7505.0,2026-07-10,1.0001532416464596,0.0027397260273972603,58.7,59.2,0.216003628616333,314.0,79.0,put
7510.0,2026-07-10,1.0008195662578163,0.0027397260273972603,60.8,61.9,0.21648427566528317,346.0,34.0,put
7515.0,2026-07-10,1.001485890869173,0.0027397260273972603,64.2,65.3,0.21930712341308595,296.0,17.0,put
7520.0,2026-07-10,1.0021522154805298,0.0027397260273972603,68.6,69.8,0.22595988891601562,978.0,29.0,put
7525.0,2026-07-10,1.0028185400918865,0.0027397260273972603,71.3,72.5,0.22573100936889645,714.0,22.0,put
7530.0,2026-07-10,1.003484864703243,0.0027397260273972603,76.1,77.3,0.2331009307861328,315.0,20.0,put
7535.0,2026-07-10,1.0041511893145998,0.0027397260273972603,79.9,81.0,0.2361755460357666,232.0,14.0,put
7540.0,2026-07-10,1.0048175139259565,0.0027397260273972603,83.0,84.2,0.23717880138397213,357.0,5.0,put
7545.0,2026-07-10,1.0054838385373133,0.0027397260273972603,87.1,90.6,0.25009142250061034,153.0,8.0,put
7550.0,2026-07-10,1.00615016314867,0.0027397260273972603,91.4,92.6,0.24617758224487307,2050.0,16.0,put
7555.0,2026-07-10,1.0068164877600267,0.0027397260273972603,95.7,99.2,0.2596433289337159,113.0,82.0,put
7560.0,2026-07-10,1.0074828123713835,0.0027397260273972603,101.1,102.3,0.2595746650695801,336.0,3.0,put
7565.0,2026-07-10,1.0081491369827402,0.0027397260273972603,104.2,107.8,0.2686306658172607,57.0,13.0,put
7570.0,2026-07-10,1.008815461594097,0.0027397260273972603,107.8,111.8,0.2717586862945557,153.0,55.0,put
7575.0,2026-07-10,1.0094817862054537,0.0027397260273972603,113.5,114.8,0.2707973921966552,398.0,104.0,put
7580.0,2026-07-10,1.0101481108168104,0.0027397260273972603,119.1,120.4,0.27996020339965816,1124.0,1.0,put
7585.0,2026-07-10,1.0108144354281672,0.0027397260273972603,122.7,126.8,0.29226629371643054,42.0,5.0,put
7590.0,2026-07-10,1.011480760039524,0.0027397260273972603,122.5,135.4,0.3133003240966796,146.0,37.0,put
7595.0,2026-07-10,1.0121470846508807,0.0027397260273972603,127.7,140.3,0.319594511642456,99.0,38.0,put
7600.0,2026-07-10,1.0128134092622374,0.0027397260273972603,138.6,139.9,0.30438165107727055,1179.0,1.0,put
7605.0,2026-07-10,1.0134797338735941,0.0027397260273972603,137.3,150.2,0.3323659903717041,79.0,75.0,put
7610.0,2026-07-10,1.0141460584849509,0.0027397260273972603,141.7,155.2,0.3388661695098877,22.0,10.0,put
7615.0,2026-07-10,1.0148123830963076,0.0027397260273972603,146.6,160.1,0.3448933309173584,13.0,2.0,put
7620.0,2026-07-10,1.0154787077076644,0.0027397260273972603,151.9,165.0,0.3508594577789306,31.0,13.0,put
7625.0,2026-07-10,1.016145032319021,0.0027397260273972603,162.7,163.9,0.33174038627624514,229.0,1.0,put
7630.0,2026-07-10,1.0168113569303778,0.0027397260273972603,161.7,174.3,0.3605410626220703,5.0,10.0,put
7635.0,2026-07-10,1.0174776815417346,0.0027397260273972603,166.2,179.7,0.3684145190429688,3.0,4.0,put
7640.0,2026-07-10,1.0181440061530913,0.0027397260273972603,171.1,183.9,0.3712144788360596,4.0,2.0,put
7645.0,2026-07-10,1.018810330764448,0.0027397260273972603,176.2,189.5,0.37985849639892577,1.0,,put
7650.0,2026-07-10,1.0194766553758048,0.0027397260273972603,181.0,193.8,0.38294837028503415,50.0,17.0,put
7655.0,2026-07-10,1.0201429799871615,0.0027397260273972603,185.2,199.4,0.3915313533020019,1.0,2.0,put
7660.0,2026-07-10,1.0208093045985183,0.0027397260273972603,191.0,204.4,0.39751273880004884,14.0,9.0,put
7665.0,2026-07-10,1.021475629209875,0.0027397260273972603,195.9,209.3,0.4030211065673829,1.0,,put
7670.0,2026-07-10,1.0221419538212317,0.0027397260273972603,200.9,213.8,0.4067594725036621,5.0,3.0,put
7675.0,2026-07-10,1.0228082784325885,0.0027397260273972603,206.0,218.9,0.4130460307312011,43.0,7.0,put
7680.0,2026-07-10,1.0234746030439452,0.0027397260273972603,210.3,224.0,0.4193097010040283,2.0,6.0,put
7685.0,2026-07-10,1.024140927655302,0.0027397260273972603,212.4,231.5,0.4360713131713867,1.0,,put
7690.0,2026-07-10,1.0248072522666587,0.0027397260273972603,218.9,237.1,0.4445093391418457,50.0,52.0,put
7695.0,2026-07-10,1.0254735768780154,0.0027397260273972603,223.6,241.5,0.4476449889373779,1.0,,put
7700.0,2026-07-10,1.0261399014893722,0.0027397260273972603,228.4,247.1,0.4560448683166504,93.0,54.0,put
7710.0,2026-07-10,1.0274725507120857,0.0027397260273972603,237.3,256.4,0.4643303079223633,18.0,2.0,put
7720.0,2026-07-10,1.0288051999347991,0.0027397260273972603,247.4,266.4,0.47559118164062497,1.0,,put
7725.0,2026-07-10,1.0294715245461559,0.0027397260273972603,253.9,272.3,0.4852498985290527,15.0,2.0,put
7730.0,2026-07-10,1.0301378491575126,0.0027397260273972603,256.8,275.7,0.4835409312438966,1.0,2.0,put
7740.0,2026-07-10,1.031470498380226,0.0027397260273972603,266.8,286.0,0.4959309440612793,5.0,4.0,put
7750.0,2026-07-10,1.0328031476029396,0.0027397260273972603,278.8,297.1,0.5119372537231445,6.0,5.0,put
7760.0,2026-07-10,1.034135796825653,0.0027397260273972603,287.4,306.5,0.5200014430999755,1.0,6.0,put
7770.0,2026-07-10,1.0354684460483665,0.0027397260273972603,297.4,316.7,0.5316819293212891,3.0,6.0,put
7775.0,2026-07-10,1.0361347706597233,0.0027397260273972603,304.0,322.1,0.5389068936920167,2.0,4.0,put
7780.0,2026-07-10,1.03680109527108,0.0027397260273972603,306.8,325.9,0.5385330570983888,2.0,2.0,put
7790.0,2026-07-10,1.0381337444937935,0.0027397260273972603,316.6,337.9,0.5065738430023192,4.0,1.0,put
7800.0,2026-07-10,1.039466393716507,0.0027397260273972603,327.3,346.4,0.5146380323791504,8.0,2.0,put
7810.0,2026-07-10,1.0407990429392204,0.0027397260273972603,337.6,356.3,0.5251512329101562,1.0,2.0,put
7830.0,2026-07-10,1.0434643413846472,0.0027397260273972603,357.4,376.8,0.5457198748779297,1.0,,put
7840.0,2026-07-10,1.0447969906073606,0.0027397260273972603,367.4,386.8,0.5555082901763917,2.0,,put
7850.0,2026-07-10,1.0461296398300741,0.0027397260273972603,376.7,395.7,0.5604368297576904,1.0,,put
7870.0,2026-07-10,1.048794938275501,0.0027397260273972603,396.5,417.0,0.5825923699188232,2.0,1.0,put
7875.0,2026-07-10,1.0494612628868578,0.0027397260273972603,403.9,421.3,0.5919535433959963,1.0,1.0,put
7900.0,2026-07-10,1.0527928859436415,0.0027397260273972603,427.6,447.0,0.6139946437835694,4.0,2.0,put
7925.0,2026-07-10,1.0561245090004252,0.0027397260273972603,452.2,471.3,0.6342047077941897,1.0,,put
8000.0,2026-07-10,1.0661193781707763,0.0027397260273972603,526.9,547.0,0.7032042619323731,7.0,2.0,put
8100.0,2026-07-10,1.079445870397911,0.0027397260273972603,628.6,646.9,0.7948323739624022,1.0,1.0,put
8200.0,2026-07-10,1.0927723626250456,0.0027397260273972603,728.6,746.8,0.8776791407012939,3.0,4.0,put
8400.0,2026-07-10,1.1194253470793152,0.0027397260273972603,827.4,834.3,1.0000000000000003e-05,1.0,,put
8800.0,2026-07-10,1.1727313159878539,0.0027397260273972603,1327.2,1345.9,1.3122135219573972,1.0,,put
9800.0,2026-07-10,1.305996238259201,0.0027397260273972603,2327.8,2345.4,1.920792022018433,1.0,,put
